State,CMS Certification Number (CCN)*,Provider Name,Address,City,Zip,Phone,Type of Ownership,Offers Nursing Care Services,Offers Physical Therapy Services,Offers Occupational Therapy Services,Offers Speech Pathology Services,Offers Medical Social Services,Offers Home Health Aide Services,Date Certified,Footnote
TX,677959,EMANGY HEALTHCARE SERVICES INC,1500 S DAIRY ASHFORD SUITE 242,HOUSTON,77077,2815565555,Proprietary,true,true,true,true,true,true,2006-05-31 00:00:00, 
TX,677960,"A & L HEALTH CARE SERVICES, LLC",2440 TEXAS PARKWAY SUITE #213C,MISSOURI CITY,77489,2812087451,Proprietary,true,true,true,true,true,false,2006-06-01 00:00:00, 
TX,677961,"HOME HEALTH SPECIALISTS, LLC",697 S STEMMONS FREEWAY SUITE 200,LEWISVILLE,75067,9724722006,Proprietary,true,true,true,true,true,true,2006-06-13 00:00:00, 
TX,677962,PREMIER GOLDEN HEART HEALTH CARE SERVICES LLC,2412 OLD NORTH RD BUILDING 101 SUITE   K,DENTON,76209,9405664999,Proprietary,true,true,true,true,true,true,2006-06-13 00:00:00, 
TX,677964,HOME CARE ELITE LLC,2300 HIGHWAY 365 SUITE 630,NEDERLAND,77627,4097242533,Proprietary,true,true,true,true,true,true,2006-05-11 00:00:00, 
TX,677973,PROMEDIC HOME HEALTH SERVICES,"8399 ALMEDA ROAD, SUITE L-2",HOUSTON,77036,7137474400,Proprietary,true,true,true,true,true,true,2006-06-06 00:00:00, 
TX,678078,UT SOUTHWESTERN HOME HEALTH CARE,6363 FOREST PARK ROAD STE BL.B 304,DALLAS,75390,2146454570,Government - State/ County,true,true,true,true,true,true,1995-10-26 00:00:00, 
TX,678229,CUIDADO CASERO HOME HEALTH & HOSPICE,833 W EULESS BLVD.,EULESS,76040,8176400646,Proprietary,true,true,true,true,true,true,1996-06-05 00:00:00, 
TX,677965,EXTENDED HAND HOME HEALTH CARE INC,5519 RAINTREE DR,MISSOURI CITY,77459,2819729563,Proprietary,true,true,true,true,true,false,2006-06-21 00:00:00, 
TX,677966,A CARE HOME HEALTH SERVICES,5315 BISSONNET ST SUITE B,BELLAIRE,77401,7136658859,Proprietary,true,true,true,true,true,true,2006-05-25 00:00:00, 
TX,677967,RAPID HOME HEALTH CARE,3727 GREENBRIAR DRIVE STE 106B,STAFFORD,77477,2812400658,Proprietary,true,true,true,true,true,false,2006-06-20 00:00:00, 
TX,677968,COMMUNITY HOME CARE INC,6108 MCPHERSON AVE STE 10,LAREDO,78041,9567253888,Proprietary,true,true,true,true,true,true,2006-06-15 00:00:00, 
TX,677970,ELITTE HEALTHCARE AND SERVICE,9888 BISSONNET SUITE 100-F,HOUSTON,77036,7137769399,Proprietary,true,true,true,true,true,true,2006-06-22 00:00:00, 
TX,677971,MARIA REGINA HOME HEALTH AGENCY INC,2440 TEXAS PARKWAY #218,MISSOURI CITY,77489,2814943456,Proprietary,true,true,true,true,true,true,2006-06-28 00:00:00, 
TX,677975,"EDEN HEALTHCARE, LLC",8203 WILLOW PLACE SUITE 220,HOUSTON,77070,7134145438,Proprietary,true,true,true,true,true,true,2006-06-28 00:00:00, 
TX,677976,CARE OPTIONS HEALTH SERVICES INC,4006 PORTSMOUTH ST,HOUSTON,77027,7139771222,Proprietary,true,true,true,true,true,true,2006-06-27 00:00:00, 
TX,677977,GUARDIAN ANGEL HOME HEALTH CARE,8117 HIGHWAY 6,HITCHCOCK,77563,4099274703,Proprietary,true,true,true,true,true,true,2006-06-13 00:00:00, 
TX,677978,PROFICIENT HOME CARE SOLUTIONS,318 A MILLER AVENUE,MISSION,78572,9565848855,Proprietary,true,true,true,true,true,true,2006-06-30 00:00:00, 
TX,677980,STEP BY STEP HOME HEALTH CARE,909 BUSINESS PARK DRIVE STE 10,MISSION,78572,9569614288,Proprietary,true,true,true,true,true,true,2006-06-27 00:00:00, 
TX,677981,WITH OPEN ARMS HEALTHCARE LLC,1300 N 10TH ST SUITE 305,MCALLEN,78501,9569949898,Proprietary,true,true,true,true,true,true,2006-06-21 00:00:00, 
TX,677982,KINGLY HOME HEALTH CARE INCORPORATED,1219 STEWART DRIVE,IRVING,75061,4695864560,Proprietary,true,true,true,true,true,true,2006-07-05 00:00:00, 
TX,677983,NEWSTART HOME CARE SERVICES INC,7100 REGENCY SQUARE BLVD SUITE 134,HOUSTON,77036,7137808889,Proprietary,true,true,true,true,true,true,2006-07-03 00:00:00, 
TX,677994,GASPY  HOME HEALTHCARE INC,1919 N. LOOP WEST STE. 400,HOUSTON,77008,7137420615,Proprietary,true,true,true,true,true,true,2006-06-20 00:00:00, 
TX,677995,"UNIFIED MEDICAL GROUP, INC",10333 HARWIN DRIVE SUITE #573,HOUSTON,77036,7137721300,Proprietary,true,true,true,true,true,false,2006-06-21 00:00:00, 
TX,677984,EVENING STAR HEALTHCARE INC,6111 EVENING SUN CT,RICHMOND,77469,2813441411,Proprietary,true,true,true,true,true,true,2006-06-30 00:00:00, 
TX,677987,TEMPLE HOME HEALTHCARE SERVICES INC,5913 CHEYENNE WAY,FRISCO,75034,2149121284,Proprietary,true,true,true,true,true,false,2006-07-06 00:00:00, 
TX,677988,DEBOK HEALTHCARE INC,16000 PARK TEN PLACE SUITE 902,HOUSTON,77084,7139549500,Proprietary,true,true,true,false,true,true,2006-06-23 00:00:00, 
TX,677990,HTH HOLY TRINITY HEALTHCARE INC,11104 W AIRPORT BLVD SUITE 131,STAFFORD,77477,7133333660,Proprietary,true,true,true,true,true,true,2006-06-13 00:00:00, 
TX,677991,BALLI HOME HEALTH INC,1221 E 10TH STREET SUITE 103,WESLACO,78596,9569695729,Proprietary,true,true,true,true,true,true,2006-07-07 00:00:00, 
TX,677992,ALIMED HOME HEALTH CARE INC,2600 SOUTH GESSNER ROAD SUITE 112,HOUSTON,77063,7139170600,Proprietary,true,true,true,true,true,true,2006-05-24 00:00:00, 
TX,677993,TANDEM HEALTH SERVICES INC,7207 DESERT BLUFF LANE,RICHMOND,77407,2819802009,Proprietary,true,true,true,true,true,true,2006-06-28 00:00:00, 
TX,677996,ALL NATIONS HOME HEALTH SERVICES INC,7601 W SAM HOUSTON PARKWAY S SUITE 800,HOUSTON,77072,7132711141,Proprietary,true,true,true,true,true,false,2006-06-20 00:00:00, 
TX,677997,SALVATION HEALTH CARE SERVICES INC,3300 S GESSNER ROAD SUITE 205,HOUSTON,77063,7139757944,Proprietary,true,true,true,true,true,true,2006-06-22 00:00:00, 
TX,677998,HIS CARING ARMS HEALTH SERVICES,8449 WEST BELLFORT SUITE 350,HOUSTON,77071,7135416520,Proprietary,true,true,true,true,true,true,2006-07-13 00:00:00, 
TX,677999,ULTIMATE THERAPY SERVICES,9950 WESTPARK DRIVE 270,HOUSTON,77063,8322521030,Proprietary,true,true,true,true,true,false,2006-07-13 00:00:00, 
TX,678008,ENCOMPASS HOME HEALTH OF WICHITA FALLS,4001 CEDAR ELM LANE,WICHITA FALLS,76308,9406912273,Proprietary,true,true,true,true,false,false,1995-08-30 00:00:00, 
TX,678016,PT HOME SERVICES OF SAN ANTONIO INC,40 NE LOOP 410 SUITE #640,SAN ANTONIO,78216,2146780507,Proprietary,true,true,true,true,true,false,1995-08-25 00:00:00, 
TX,678027,COMPLETE HOMECARE SERVICES INC,942 VISADOR ROAD,JASPER,75951,4093843040,Proprietary,true,true,true,true,false,true,1995-09-06 00:00:00, 
TX,678032,PRECIOUS CARE HOME HEALTH INC,811 SOUTH CENTRAL EXPRESSWAY  STE 304,RICHARDSON,75080,9726800096,Proprietary,true,true,true,true,true,true,1995-09-14 00:00:00, 
TX,678086,COASTAL MEDICAL SERVICES INC,8303 SOUTHWEST FREEWAY  SUITE 820,HOUSTON,77074,7137718470,Proprietary,true,true,true,true,true,true,1995-11-28 00:00:00, 
TX,678093,TEXAS HELPING HANDS INC,116 EAST 3RD STREET,MOUNT PLEASANT,75455,9035724280,Proprietary,true,true,true,true,true,true,1995-12-07 00:00:00, 
TX,678094,CARESTAT PROVIDER SERVICES,171 MEDICAL CENTER BLVD UNIT D,ALICE,78332,3612414600,Proprietary,true,true,true,true,true,true,1995-12-14 00:00:00, 
TX,678097,JORDAN HEALTH SERVICES,1290 S WILLIS ST STE 222,ABILENE,79605,3256772903,Proprietary,true,true,true,true,true,true,1995-12-21 00:00:00, 
TX,678101,PROGRESSIVE HOME CARE INC,9258 CULEBRA RD SUITE 109,SAN ANTONIO,78251,2105439081,Proprietary,true,true,true,true,true,true,1995-12-13 00:00:00, 
TX,678109,SOFT TOUCH HOME CARE INC,1222 CALLAGHAN ROAD SUITE #200,SAN ANTONIO,78228,2104330555,Proprietary,true,true,true,true,true,true,1995-12-21 00:00:00, 
TX,678115,DESIERTO HOME HEALTHCARE,71 CAMILLE,EL PASO,79912,9155326064,Proprietary,true,true,true,true,true,true,1996-01-09 00:00:00, 
TX,678137,EAST TEXAS HOME HEALTH,14046 MAIN STREET,CHESTER,75936,9369692103,Proprietary,true,true,false,false,false,false,1996-02-12 00:00:00, 
TX,678140,TRI STAR HOME CARE INC,1106 WEST 6TH STREET,CISCO,76437,2544424996,Proprietary,true,true,true,true,true,true,1996-02-22 00:00:00, 
TX,678144,"A & A HOME HEALTH SERVICES, INC.",1240 BLALOCK RD STE 210,HOUSTON,77055,7137838803,Proprietary,true,true,true,true,true,true,1996-02-26 00:00:00, 
TX,678216,ROSE HOME HEALTH SERVICES INC,10530 ROCKLEY ROAD  STE 100C,HOUSTON,77099,2818922001,Proprietary,true,true,true,true,true,true,1996-05-28 00:00:00, 
TX,678220,HEART HOME HEALTH CARE INC,7545 SOUTH FREEWAY,HOUSTON,77021,7136548825,Proprietary,true,true,true,true,true,true,1996-05-24 00:00:00, 
TX,678148,CHRISTIAN CARE HOME HEALTH AND HOSPICE,1000 WIGGINS PARKWAY,MESQUITE,75150,9726137945,Non - Profit Religious,true,true,true,true,true,true,1996-02-29 00:00:00, 
TX,678155,ARISE HOME HEALTH CARE INC,215 CATHOLIC WAR VETERANS BLVD.,MISSION,78572,9565801155,Proprietary,true,true,true,true,true,true,1996-02-27 00:00:00, 
TX,678162,QUANTUM HOME CARE LLC,6090 SURETY DRIVE SUITE 102,EL PASO,79936,9157716160,Proprietary,true,true,true,true,true,true,1996-03-12 00:00:00, 
TX,678165,VICKI ROY HOME HEALTH CARE INC,606 E LELA STREET SUITE A,HARLINGEN,78550,9564127733,Proprietary,true,false,true,false,false,true,1996-03-13 00:00:00, 
TX,678166,GUARDIAN HEALTHCARE,6565 WEST LOOP SOUTH SUITE 780,BELLAIRE,77401,2814812974,Proprietary,true,true,true,true,true,true,1996-03-27 00:00:00, 
TX,678169,"APPLIED HEALTH CARE NURSING DIVISION, INC.",6647 MAYARD RD,HOUSTON,77041,7137824487,Proprietary,true,true,true,true,true,true,1996-03-27 00:00:00, 
TX,678174,WIMBERLEY HOME HEALTH,201 FM 3237 SUITE 123,WIMBERLEY,78676,5128477080,Proprietary,true,true,true,true,true,true,1996-03-15 00:00:00, 
TX,678191,HOMECARE DIMENSIONS INC,12500 NETWORK BOULEVARD SUITE #210,SAN ANTONIO,78249,2106962626,Proprietary,true,true,true,true,true,true,1996-04-25 00:00:00, 
TX,678197,ENCOMPASS HOME HEALTH OF EAST TEXAS,2256 SOUTH SYCAMORE SUITE 2,PALESTINE,75801,9037233991,Proprietary,true,true,true,false,true,true,1996-05-03 00:00:00, 
TX,678208,JESSNIC HOME HEALTH AGENCY INC,1111 SOUTH IRVING HEIGHTS DR STE 100,IRVING,75060,9728711988,Proprietary,true,true,true,true,true,true,1996-05-20 00:00:00, 
TX,678210,KINDRED AT HOME,2560 SW GRAPEVINE PARKWAY,GRAPEVINE,76051,8175148284,Proprietary,true,true,true,true,true,true,1996-05-21 00:00:00, 
TX,678232,JORDAN HEALTH SERVICES,8000 CENTRE PARK DR STE 160 B,AUSTIN,78754,5122461451,Proprietary,true,true,true,true,true,true,1996-05-24 00:00:00, 
TX,678233,SAN MARTIN HOME HEALTH INC,700 PAREDES AVENUE SUITE 300,BROWNSVILLE,78521,9565446385,Proprietary,true,true,true,true,true,false,1996-05-22 00:00:00, 
TX,678236,ONE AT HOME TEXAS,8233-A LEOPARD ST BLDG 2,CORPUS CHRISTI,78409,3612421109,Proprietary,true,true,true,true,true,true,1996-05-22 00:00:00, 
TX,678238,GUARDIAN CARE HOME HEALTH,14811 ST MARYS LANE STE 168,HOUSTON,77079,2816791010,Proprietary,true,true,true,true,true,true,1996-06-11 00:00:00, 
TX,678243,ENCOMPASS HEALTH HOME HEALTH,10300 NORTH CENTRAL EXPRESSWAY SUITE 355,DALLAS,75231,2145037700,Proprietary,true,true,true,true,true,true,1996-06-05 00:00:00, 
TX,678253,TRINITY HOME HEALTH CARE,7322 SOUTH WEST FREEWAY SUITE 1105,HOUSTON,77074,7136656666,Proprietary,true,true,true,true,true,true,1996-06-19 00:00:00, 
TX,678259,A*MED HOME HEALTH,8900 E F LOWRY EXPWY STE 102,TEXAS CITY,77591,7139412115,Non - Profit Private,true,true,true,true,false,false,1996-06-18 00:00:00, 
TX,678260,ENCOMPASS HOME HEALTH OF HOUSTON,12727 FEATHERWOOD DRIVE SUITE 130,HOUSTON,77034,2814847070,Proprietary,true,true,true,true,true,true,1996-06-21 00:00:00, 
TX,678261,SPECIALTY WOUND & OSTOMY NURSING HOME CARE,2500 WILCREST SUITE 300  # 351,HOUSTON,77042,7134658497,Proprietary,true,true,true,true,true,true,1996-06-20 00:00:00, 
TX,678267,ENCOMPASS HOME HEALTH OF AUSTIN,5900 SOUTHWEST PARKWAY STE#420 BLDG 4,AUSTIN,78735,5123264191,Proprietary,true,true,true,true,true,true,1996-06-12 00:00:00, 
TX,678279,HOME HEALTH RESOURCES INC,"18338 KINGSLAND BOULEVARD, SUITE #100",HOUSTON,77094,2813983444,Proprietary,true,true,true,true,true,true,1996-07-05 00:00:00, 
TX,678290,ANGELITOS PREVENTIVE HEALTH CARE,2544  CENTRAL PALM DRIVE SUITE 107,RIO GRANDE CITY,78582,9564888434,Proprietary,true,true,true,true,true,false,1996-06-26 00:00:00, 
TX,678299,IMS HOME HEALTH CARE INC,623 S TEXAS UNIT A,WESLACO,78596,9564649111,Proprietary,true,true,true,true,true,true,1996-07-10 00:00:00, 
TX,678300,CARING FOR YOU HOME HEALTH INC,1212 N 10TH STREET,MCALLEN,78501,9569720707,Proprietary,true,true,true,true,true,false,1996-07-11 00:00:00, 
TX,678304,AMA HOME CARE INC,348 STONE HILL DRIVE,BRENHAM,77833,9798308383,Proprietary,true,true,true,true,true,true,1996-07-10 00:00:00, 
TX,678308,GOODWIN HOME HEALTH CARE SERVICES INC,17822 DAVENPORT RD SUITE D,DALLAS,75252,2143421119,Proprietary,true,true,true,true,true,true,1996-06-11 00:00:00, 
TX,678315,ANGELS AT HOME INC,219 W 6TH AVENUE,CORSICANA,75110,9038745758,Proprietary,true,true,true,true,true,true,1996-07-10 00:00:00, 
TX,678318,PINNACLE SENIOR CARE,4545 FULLER DRIVE SUITE 335,IRVING,75038,9728717500,Proprietary,true,true,true,true,true,true,1996-07-05 00:00:00, 
TX,678324,ENCOMPASS HOME HEALTH OF LIVINGSTON,1106 W CHURCH ST,LIVINGSTON,77351,9363273624,Proprietary,true,true,true,true,true,true,1996-07-11 00:00:00, 
TX,678332,TRINITY HOMECARE,2855 MANGUM ROAD SUITE 569,HOUSTON,77092,7136823090,Proprietary,true,true,true,true,true,true,1996-07-22 00:00:00, 
TX,678338,TRADITIONS HEALTH CARE,4362 N US HWY 259 SUITE A,LONGVIEW,75605,9036632331,Proprietary,true,true,true,true,true,true,1996-07-16 00:00:00, 
TX,678341,PASOS HOME HEALTH INC,6028 SURETY DRIVE,EL PASO,79905,9154404100,Proprietary,true,true,true,true,true,true,1996-07-17 00:00:00, 
TX,678352,ENCOMPASS HOME HEALTH OF THE PERMIAN BASIN,4610 N GARFIELD STREET SUITE B-20,MIDLAND,79705,4325708899,Proprietary,true,true,true,true,true,true,1996-07-24 00:00:00, 
TX,678363,CAREWORKS HOME HEALTH SERVICES INC,13612 MIDWAY ROAD SUITE 103,DALLAS,75244,9729919966,Proprietary,true,true,true,true,true,true,1996-07-22 00:00:00, 
TX,678372,NIGHTINGALE HOME HEALTHCARE OF HOUSTON,7227 FANNIN ST SUITE 250,HOUSTON,77030,7133433555,Non - Profit Private,true,true,true,true,true,true,1996-08-05 00:00:00, 
TX,678376,HEALTHSOURCE HOME CARE  INC,5709 DOLORES STREET,HOUSTON,77057,7135925364,Proprietary,true,true,true,true,true,true,1996-08-09 00:00:00, 
TX,678390,HOUSE CALLS HOME HEALTH,218 WEST COOMBS,ALVIN,77511,2813311516,Proprietary,true,true,true,true,true,true,1996-08-26 00:00:00, 
TX,678422,TRICARE HOME HEALTH SERVICES INC,5724 KENWICK,SAN ANTONIO,78238,2103427777,Proprietary,true,true,true,true,true,true,1996-09-17 00:00:00, 
TX,678428,TRIO HOME HEALTH CARE INC,3649 LEOPARD STE 602 INTRNTL BANK TOWE,CORPUS CHRISTI,78408,3618818787,Proprietary,true,true,true,true,true,true,1996-09-12 00:00:00, 
TX,678436,NEW ERA MEDICAL SERVICES INC,2121 E GRIFFIN PARKWAY SUITE 7,MISSION,78572,9569280609,Proprietary,true,true,true,true,false,true,1996-10-03 00:00:00, 
TX,678439,SUPREME NURSING SERVICES INC,2101 CRAWFORD SUITE 306,HOUSTON,77002,7137520166,Non - Profit Private,true,true,true,true,false,false,1996-09-26 00:00:00, 
TX,678449,UNIVERSAL HEALTH SERVICES,7100 REGENCY SQUARE BLVD SUITE 255,HOUSTON,77036,7139149141,Proprietary,true,true,true,true,true,true,1996-10-03 00:00:00, 
TX,678455,BRAZOS RIVER HOME HEALTH,208 N MAIN ST  STE 200,WEATHERFORD,76086,8173414663,Proprietary,true,true,true,false,true,true,1996-09-30 00:00:00, 
TX,678464,NATIONAL NURSING & REHAB INC,5926 S STAPLES STREET SUITE C2,CORPUS CHRISTI,78411,3612253492,Proprietary,true,true,true,true,true,true,1996-10-17 00:00:00, 
TX,678474,NURSING RESOURCE HOME HEALTH SERVICES,8303 WINDFERN ROAD,HOUSTON,77040,7139377468,Proprietary,true,true,true,true,true,true,1996-10-16 00:00:00, 
TX,678475,FIRST CHOICE HOME HEALTH CARE AGENCY,106 EAST FAIN,DUNCANVILLE,75116,9727801117,Proprietary,true,true,true,true,true,true,1996-10-03 00:00:00, 
TX,678485,"TRULITE HOME CARE, INC.",310 N. ST. PETER,STANTON,79782,4326072516,Proprietary,true,true,true,true,true,true,1996-11-06 00:00:00, 
TX,678490,GOODLOOKING HEALTHCARE,6755 PHELAN BLVD SUITE 22,BEAUMONT,77706,8445768773,Proprietary,true,true,true,true,true,true,1996-11-11 00:00:00, 
TX,678499,SIGNATURE HEALTH SERVICES,606 ROLLINGBROOK DRIVE SUITE 2F,BAYTOWN,77521,2818371321,Proprietary,true,true,true,true,true,true,1996-11-27 00:00:00, 
TX,679000,COASTAL HOME HEALTH CARE,9819 LONG POINT RD SUITE B,HOUSTON,77055,7137220035,Proprietary,true,true,true,true,true,true,2000-09-01 00:00:00, 
TX,679001,ALLSTAR HEALTHCARE INC,1100 PIONEER PARKWAY,ARLINGTON,76013,8174613341,Proprietary,true,true,true,true,true,true,2000-09-27 00:00:00, 
TX,679002,AMEDISYS HOME HEALTH,5430 FREDERICKSBURG RD STE T130,SAN ANTONIO,78229,2105589606,Proprietary,true,true,true,true,true,true,2000-09-18 00:00:00, 
TX,679027,1ST TEXAS HOME HEALTH,710 LAMAR SUITE 340,WICHITA FALLS,76301,9407639500,Proprietary,true,true,true,true,false,true,2001-03-14 00:00:00, 
TX,679003,RENEW HOME HEALTH,211 W PEARL ST,GRANBURY,76048,3256650218,Proprietary,true,true,true,true,true,true,2000-10-04 00:00:00, 
TX,679004,ATLAS HOME HEALTH CARE SERVICES,5999 SUMMERSIDE DRIVE SUITE 240,DALLAS,75252,9722477500,Proprietary,true,false,false,false,false,true,2000-10-10 00:00:00, 
TX,679006,RESTORATIVE HEALTH CARE,7330 SAN PEDRO STE 810,SAN ANTONIO,78216,2107378090,Proprietary,true,true,true,true,true,false,2000-10-24 00:00:00, 
TX,679007,CHOICE HOMECARE,516 NORTH SYCAMORE,PALESTINE,75801,9037290801,Proprietary,true,true,true,true,true,true,2000-10-05 00:00:00, 
TX,679008,HOME CARE PLUS,2718 FROSTWOOD CIRCLE,DICKINSON,77539,2819579516,Proprietary,true,true,true,true,true,false,2000-11-03 00:00:00, 
TX,679009,LIFESPRING HOME CARE,107 SPROLES DRIVE,BENBROOK,76126,8172496800,Proprietary,true,true,true,true,true,true,2000-11-03 00:00:00, 
TX,679010,BAY VIEW HOME HEALTH SERVICES,7714 A HWY 146,BAYTOWN,77523,2815737000,Proprietary,true,true,true,true,true,true,2000-11-10 00:00:00, 
TX,679011,DIVINE CARE HEALTH SERVICES,6850 MANHATTAN BOULEVARD SUITE 104,FORT WORTH,76120,8179300930,Proprietary,true,true,true,true,true,true,2000-11-20 00:00:00, 
TX,679029,1ST TEXAS HOME HEALTH,324 MEYER,SEALY,77474,9798770900,Proprietary,true,true,true,true,true,false,2001-03-21 00:00:00, 
TX,679013,JORDAN HEALTH SERVICES,2261 BROOKHOLLOW PLAZA DR STE 308D,ARLINGTON,76006,8173363257,Proprietary,true,true,true,true,true,true,2000-12-18 00:00:00, 
TX,679016,BRIT TEX NURSING SERVICES INC,6655 FIRST PARK TEN BLVD SUITE #102,SAN ANTONIO,78213,2107333246,Proprietary,true,true,true,true,true,true,2001-01-25 00:00:00, 
TX,679017,RELIABLE CARE HEALTH SERVICES,15122 BRIARCRAFT DR,MISSOURI CITY,77489,2814370800,Proprietary,true,true,true,true,true,true,2001-01-24 00:00:00, 
TX,679018,UNITY HOMECARE,8866 GULF FREEWAY STE 400,HOUSTON,77017,7139440500,Proprietary,true,true,true,true,true,true,2001-01-29 00:00:00, 
TX,679021,ENCOMPASS HOME HEALTH OF NORTH CENTRAL TEXAS,401 TEMPLE HALL HIGHWAY SUITE 5,GRANBURY,76049,8172791665,Proprietary,true,true,true,true,true,true,2001-02-16 00:00:00, 
TX,679022,ENCOMPASS HOME HEALTH OF LUBBOCK,4225 85TH STREET,LUBBOCK,79423,8067943555,Proprietary,true,true,true,true,true,true,2001-02-09 00:00:00, 
TX,679023,VISION HOME HEALTH CARE INC,409 EAST CENTERVILLE SUITE A,GARLAND,75041,2147030767,Proprietary,true,true,true,true,true,true,2001-02-08 00:00:00, 
TX,679025,CARDINAL HOME HEALTH CARE,"4500 LEGACY DRIVE, SUITE #100",PLANO,75024,9728012011,Proprietary,true,true,true,true,true,true,2001-03-05 00:00:00, 
TX,679026,SPECIAL KIDS CARE,11124 WURZBACH RD SUITE 100,SAN ANTONIO,78230,2106155242,Proprietary,true,true,true,true,false,false,2001-02-28 00:00:00, 
TX,679030,DIRECT HOME CARE SERVICES,11211 KATY FREEWAY #260,HOUSTON,77079,7139320407,Proprietary,true,true,true,true,true,false,2001-04-19 00:00:00, 
TX,679031,LIBBYS HOME HEALTH CARE,6633 BOULEVARD 26 SUITE 102,NORTH RICHLAND HILLS,76180,8174987733,Proprietary,true,true,true,true,true,true,2001-04-05 00:00:00, 
TX,679032,TEXAS CARDIAC CARE,8851 CAMP BOWIE BLVD SUITE 250,FORT WORTH,76116,8174489522,Proprietary,true,true,true,true,true,true,2001-04-06 00:00:00, 
TX,679034,GRAND VIEW HOME HEALTH,1800 E CLIFF SUITE B,EL PASO,79902,9155462311,Proprietary,true,true,true,true,true,true,2001-04-12 00:00:00, 
TX,679035,COLONY HEALTH CARE,213 NW LORNA STREET,BURLESON,76028,8174264393,Proprietary,true,true,true,true,true,true,2001-04-13 00:00:00, 
TX,679036,CONFIDENT HOME HEALTH CARE INC,115 PARK PLACE BLVD STE 200,WAXAHACHIE,75165,9729376447,Proprietary,true,true,true,true,true,true,2001-04-26 00:00:00, 
TX,679037,HUMAN TOUCH HOME HEALTH INC,3727 DILIDO ROAD SUITE 138,DALLAS,75228,2142758898,Proprietary,true,true,true,true,true,true,2001-05-04 00:00:00, 
TX,679039,NEW CONCEPT HEALTH SERVICES INC,620 SHELLEY DRIVE,TYLER,75701,9035611662,Proprietary,true,true,true,true,true,true,2001-05-14 00:00:00, 
TX,679041,HEALTH MASTERS HOMECARE INC,1100 CIRCLE DRIVE SUITE 200,FORT WORTH,76119,8179279550,Proprietary,true,true,true,true,true,true,2001-05-14 00:00:00, 
TX,679044,ENCOMPASS HOME HEALTH OF CENTRAL TEXAS,14800 SAN PEDRO SUITE 200,SAN ANTONIO,78232,2108240144,Proprietary,true,true,true,true,true,true,2001-05-11 00:00:00, 
TX,679080,CONSOLIDATED HEALTH CARE SERVICES INC,411 KAUFMAN STREET,NEWTON,75966,4093792268,Non - Profit Private,true,true,true,true,true,true,2001-10-24 00:00:00, 
TX,679045,ANGELS HOME HEALTH  AGENCY,2439 VALLEY VIEW DR,CEDAR HILL,75104,4694546826,Proprietary,true,true,true,true,true,true,2001-05-31 00:00:00, 
TX,679048,SETON HOME CARE,"1300 DACY LANE, SUITE 170",KYLE,78640,5123602002,Proprietary,true,true,true,true,true,false,2001-05-25 00:00:00, 
TX,679049,FC HOME HEALTH AGENCY INC,608 MORROW STREET SUITE #102,AUSTIN,78752,5122064250,Proprietary,true,true,true,true,true,true,2001-07-09 00:00:00, 
TX,679050,AMERICAN HOME CARE,211 WEST MOORE AVENUE,TERRELL,75160,9725245800,Proprietary,true,true,true,true,true,true,2001-07-11 00:00:00, 
TX,679051,CLINICAL VIEW HOME HEALTH,7007 GULF FREEWY SUITE 234,HOUSTON,77087,7138021443,Proprietary,true,true,true,true,true,true,2001-07-11 00:00:00, 
TX,679052,MAIN STREET HOMECARE,450 WEST MAIN STREET,AZLE,76020,8174447992,Proprietary,true,true,true,true,true,true,2001-07-06 00:00:00, 
